JPG,X_axis, Y_axis, Width, Height, CLASS, PNG
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-102.jpg,207,18,49,225,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_116.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-113.jpg,18,3,50,217,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_117.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-118.jpg,21,0,235,204,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_118.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-119.jpg,90,0,112,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_119.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-132.jpg,131,77,115,175,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_120.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-133.jpg,112,2,40,254,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_121.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-134.jpg,125,198,131,58,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_122.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-135.jpg,0,20,254,236,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_123.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-136.jpg,0,0,256,243,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_124.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-152.jpg,100,56,156,200,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_125.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-169.jpg,0,0,256,231,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_126.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-170.jpg,0,46,255,61,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_127.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-217.jpg,0,0,137,85,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_128.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-218.jpg,7,236,14,20,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_129.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-219.jpg,86,62,170,193,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_130.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-220.jpg,0,0,103,63,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_131.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-10.jpg,108,55,29,201,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_132.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-28.jpg,1,54,168,93,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_133.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-35.jpg,14,102,242,154,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_134.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-47.jpg,93,191,163,65,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_135.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-53.jpg,0,0,179,237,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_136.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-62.jpg,57,103,192,39,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_137.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-66.jpg,72,109,184,124,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_138.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-80.jpg,0,4,239,252,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_139.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-83.jpg,0,0,250,233,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_140.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-100.jpg,24,48,188,208,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_141.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-101.jpg,32,6,166,247,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_142.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-114.jpg,80,129,176,99,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_143.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-115.jpg,0,0,210,200,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_144.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-116.jpg,104,152,26,104,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_145.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-117.jpg,46,0,82,253,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_146.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-131.jpg,72,0,168,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_147.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-132.jpg,34,63,67,186,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_148.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-135.jpg,3,0,244,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_149.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-145.jpg,45,0,163,103,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_150.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-147.jpg,57,0,93,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_151.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-148.jpg,30,12,23,216,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_152.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-149.jpg,110,74,138,107,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_153.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-165.jpg,84,0,46,177,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_154.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-182.jpg,8,5,218,251,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_155.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7037-227.jpg,21,0,235,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_156.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-6.jpg,4,30,180,224,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_157.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-17.jpg,0,0,256,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_158.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-24.jpg,0,0,163,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_159.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-42.jpg,0,23,256,233,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_160.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-106.jpg,22,10,234,57,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_161.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-108.jpg,185,3,58,126,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_162.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-115.jpg,0,34,219,216,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_163.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-126.jpg,0,0,256,135,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_164.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-129.jpg,0,0,202,124,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_165.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-130.jpg,37,0,78,239,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_166.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-131.jpg,186,68,70,188,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_167.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-132.jpg,10,126,229,128,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_168.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-133.jpg,72,165,154,91,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_169.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-145.jpg,18,45,238,210,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_170.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-146.jpg,0,1,138,128,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_171.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-147.jpg,149,113,107,69,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_172.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-148.jpg,0,48,239,208,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_173.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-149.jpg,45,32,211,224,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_174.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-155.jpg,0,0,149,167,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_175.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-156.jpg,0,94,203,111,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_176.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-163.jpg,26,174,203,82,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_177.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7038-222.jpg,113,58,143,198,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_178.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-58.jpg,0,0,200,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_179.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-68.jpg,111,63,138,183,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_180.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-76.jpg,73,77,183,179,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_181.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-92.jpg,0,0,147,128,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_182.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-94.jpg,93,0,141,252,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_183.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-97.jpg,14,0,212,221,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_184.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-113_2.jpg,81,44,134,188,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_185.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-159.jpg,86,73,170,183,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_186.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-185.jpg,0,2,256,207,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_187.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-199.jpg,0,0,109,51,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_188.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-200.jpg,208,205,47,50,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_189.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-201.jpg,64,115,192,141,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_190.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7039-202.jpg,0,15,256,106,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_191.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-8.jpg,0,0,93,22,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_192.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-26.jpg,77,23,151,217,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_193.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-36.jpg,33,88,162,168,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_194.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-44.jpg,173,119,83,137,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_195.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-45.jpg,234,223,11,16,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_196.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-54.jpg,0,0,58,58,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_197.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-63.jpg,175,145,81,111,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_198.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-81.jpg,7,152,188,104,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_199.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-114.jpg,19,22,15,15,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_200.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-118.jpg,0,0,10,165,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_201.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-126.jpg,16,103,223,142,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_202.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-133.jpg,168,0,88,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_203.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-137.jpg,79,81,25,28,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_204.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-151.jpg,0,61,43,195,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_205.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-155.jpg,0,44,256,212,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_206.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-169.jpg,120,8,20,201,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_207.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-171.jpg,3,2,253,254,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_208.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-172.jpg,225,0,31,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_209.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-186.jpg,0,2,238,254,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_210.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-187.jpg,32,147,10,9,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_211.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-188.jpg,9,25,186,231,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_212.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-189.jpg,17,2,207,198,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_213.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-201.jpg,173,0,83,41,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_214.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-203.jpg,26,0,89,28,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_215.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-204.jpg,17,35,239,91,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_216.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-205.jpg,1,0,101,60,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_217.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-206.jpg,98,2,40,190,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_218.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-220.jpg,69,25,122,231,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_219.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-221.jpg,9,94,247,159,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_220.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-235.jpg,100,0,155,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_221.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-236.jpg,0,103,256,58,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_222.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-237.jpg,0,10,255,134,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_223.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7040-238.jpg,234,227,22,29,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_224.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7041-12.jpg,0,7,256,225,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_225.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7041-30.jpg,0,0,213,112,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_226.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7041-31.jpg,4,0,221,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_227.png
